Name,Known As,Born,Career,Matches,Inns,Runs,100s,HS,Bat Avg,Wkts,4W,Bowl Avg,E/R,Best,Country,Format
Imran Khan,Imran Khan,14/07/1988,2015-2015,3,1,0,0,0*,0.00,2,0,53.00,8.83,2/35,PAK,W
Imran Nazir,Imran Nazir,16/12/1981,2007-2012,25,24,500,0,72*,21.74,0,0,-,-,,PAK,W
Inzamam-ul-Haq,Inzamam-ul-Haq,03/03/1970,2006-2006,1,1,11,0,11,0.00,0,0,-,-,,PAK,W
Irfan Khan*,Irfan Khan,28/12/2002,2024-,14,11,189,0,37,27.00,0,0,-,-,,PAK,W
Jahandad Khan*,Jahandad Khan,16/06/2003,2024-,8,5,29,0,17*,7.25,7,0,30.14,11.72,2/30,PAK,W
Junaid Khan,Junaid Khan,24/12/1989,2011-2014,9,2,3,0,3,0.00,8,0,29.50,8.74,3/24,PAK,W
Kamran Akmal,Kamran Akmal,13/01/1982,2006-2017,58,53,987,0,73*,21.00,0,0,-,-,,PAK,W
Khalid Latif,Khalid Latif,04/11/1985,2008-2016,13,13,237,0,59,21.55,0,0,-,-,,PAK,W
Khurram Manzoor,Khurram Manzoor,10/06/1986,2016-2016,3,3,11,0,10*,3.67,0,0,-,-,,PAK,W
Khushdil Shah*,Khushdil Shah,07/02/1995,2019-,34,29,389,0,36,17.68,6,0,19.33,6.82,3/13,PAK,W
Mansoor Amjad,Mansoor Amjad,14/12/1987,2008-2008,1,0,0,0,0*,0.00,3,0,1.00,3.00,3/3,PAK,W
Mirza Baig*,Mirza Baig,11/03/1999,2023-,3,3,36,0,32,18.00,0,0,-,-,,PAK,W
Misbah-ul-Haq,Misbah-ul-Haq,28/05/1974,2007-2012,39,34,788,0,87,37.52,0,0,-,-,,PAK,W
Mohammad Ali*,Mohammad Ali,01/11/1992,2025-2025,3,2,1,0,1,0.00,1,0,86.00,12.29,1/34,PAK,W
Mohammad Amir*,Mohammad Amir,13/04/1992,2009-,62,17,65,0,21,7.22,71,1,21.94,7.08,4/13,PAK,W
Mohammad Asif,Mohammad Asif,20/12/1982,2006-2010,11,3,9,0,5,0.00,13,1,26.38,8.01,4/18,PAK,W
Mohammad Hafeez,Mohammad Hafeez,17/10/1980,2006-2021,119,108,2514,0,99,26.46,61,1,22.38,6.59,4/10,PAK,W
Mohammad Haris*,Mohammad Haris,30/03/2001,2022-,17,17,370,1,107,23.13,0,0,-,-,,PAK,W
Mohammad Hasnain*,Mohammad Hasnain,05/04/2000,2019-,28,11,24,0,8,24.00,25,0,35.08,8.51,3/37,PAK,W
Mohammad Irfan,Mohammad Irfan,06/06/1982,2012-2019,22,4,4,0,2,0.00,16,0,35.13,7.44,2/18,PAK,W
Mohammad Nawaz*,Mohammad Nawaz,21/03/1994,2016-,60,38,477,0,45,18.35,50,0,27.22,7.41,3/5,PAK,W
Mohammad Rizwan*,Mohammad Rizwan,01/06/1992,2015-,106,93,3414,1,104,47.42,0,0,-,-,,PAK,W
Mohammad Salman,Mohammad Salman,07/08/1981,2011-2011,1,1,5,0,5*,5.00,0,0,-,-,,PAK,W
Mohammad Sami,Mohammad Sami,24/02/1981,2010-2016,13,4,21,0,8*,21.00,21,0,18.43,8.41,3/16,PAK,W
Mohammad Wasim*,Mohammad Wasim,25/08/2001,2021-,29,11,46,0,12,11.50,36,2,20.86,8.15,4/24,PAK,W
Mohammad Yousuf,Mohammad Yousuf,27/08/1974,2006-2010,3,3,50,0,26*,16.67,0,0,-,-,,PAK,W
Mubasir Khan*,Mubasir Khan,24/04/2002,2023-,1,0,0,0,0*,0.00,0,0,-,-,,PAK,W
Muhammad Musa,Muhammad Musa,28/08/2000,2019-2020,2,0,0,0,0*,0.00,0,0,-,7.91,0/23,PAK,W
Mukhtar Ahmed,Mukhtar Ahmed,20/12/1992,2015-2015,6,6,192,0,83*,32.00,0,0,-,-,,PAK,W
Naseem Shah*,Naseem Shah,15/02/2003,2022-,30,11,51,0,16*,7.29,25,0,34.68,8.02,3/21,PAK,W
Nasir Jamshed,Nasir Jamshed,06/12/1989,2012-2013,18,18,363,0,56*,21.35,0,0,-,-,,PAK,W
Nauman Anwar,Nauman Anwar,12/10/1995,2015-2015,1,1,18,0,18*,18.00,0,0,-,-,,PAK,W
Naved-ul-Hasan,Naved-ul-Hasan,28/02/1978,2006-2010,4,2,18,0,17,18.00,5,0,20.20,7.13,3/19,PAK,W
Omair Yousuf*,Omair Yousuf,27/12/1998,2023-,7,7,91,0,24*,18.20,0,0,-,-,,PAK,W
Qasim Akram*,Qasim Akram,01/12/2002,2023-,4,3,41,0,20*,13.67,3,0,7.67,6.00,2/5,PAK,W
Rafatullah Mohmand,Rafatullah Mohmand,06/11/1976,2015-2015,3,3,39,0,23*,13.00,0,0,-,-,,PAK,W
Rameez Raja,Rameez Raja,31/07/1987,2011-2011,2,2,24,0,23*,12.00,0,0,-,-,,PAK,W
Raza Hasan,Raza Hasan,08/07/1992,2012-2014,10,4,18,0,13,0.00,10,0,21.90,5.76,2/14,PAK,W
Rohail Nazir*,Rohail Nazir,10/10/2001,2023-,3,2,23,0,13*,11.50,0,0,-,-,,PAK,W
Rumman Raees,Rumman Raees,18/10/1991,2016-2018,8,1,0,0,0,0.00,8,0,27.50,7.63,2/24,PAK,W
Saad Nasim,Saad Nasim,29/04/1990,2014-2014,3,2,44,0,25*,22.00,0,0,-,12.00,0/12,PAK,W
Saeed Ajmal,Saeed Ajmal,14/10/1977,2009-2015,64,23,91,0,21,8.27,85,4,17.84,6.36,4/19,PAK,W
Sahibzada Farhan*,Sahibzada Farhan,06/03/1996,2018-,11,11,161,0,74*,14.64,0,0,-,-,,PAK,W
Saim Ayub*,Saim Ayub,24/05/2002,2023-,30,28,547,0,98,21.04,1,0,82.00,9.11,1/14,PAK,W
Salman Agha*,Salman Agha,23/11/1993,2024-,14,13,307,0,56*,27.91,3,0,27.33,8.20,1/7,PAK,W
Salman Butt,Salman Butt,07/10/1984,2007-2010,24,23,595,0,74*,28.33,0,0,-,-,,PAK,W
Sarfaraz Ahmed*,Sarfaraz Ahmed,22/05/1987,2010-2021,61,42,818,0,89,27.27,0,0,-,-,,PAK,W
Shabbir Ahmed,Shabbir Ahmed,21/04/1976,2007-2007,1,0,0,0,0*,0.00,0,0,-,9.50,0/19,PAK,W
Shadab Khan*,Shadab Khan,04/10/1998,2017-,112,58,792,0,52*,18.00,112,3,24.31,7.36,4/8,PAK,W
Shaheen Shah Afridi*,Shaheen Shah Afridi,06/04/2000,2018-,79,27,211,0,23,12.41,102,2,22.13,7.90,4/22,PAK,W
Shahid Afridi,Shahid Afridi,01/03/1980,2006-2016,98,90,1405,0,54,18.01,97,3,24.35,6.61,4/11,PAK,W
Shahnawaz Dahani*,Shahnawaz Dahani,05/08/1998,2021-,11,1,16,0,16*,16.00,8,0,40.00,9.06,2/37,PAK,W
Shahzaib Hasan,Shahzaib Hasan,25/12/1989,2009-2010,10,10,116,0,35*,11.60,0,0,-,-,,PAK,W
Shakeel Ansar,Shakeel Ansar,11/11/1978,2012-2012,2,1,0,0,0*,0.00,0,0,-,-,,PAK,W
Shan Masood*,Shan Masood,14/10/1989,2022-,19,17,395,0,65,30.38,0,0,-,-,,PAK,W
Sharjeel Khan,Sharjeel Khan,14/08/1989,2013-2021,21,18,406,0,59*,22.56,0,0,-,-,,PAK,W
Shoaib Akhtar,Shoaib Akhtar,13/08/1975,2006-2010,15,6,21,0,8,7.00,19,0,22.74,8.15,3/38,PAK,W
Shoaib Khan,Shoaib Khan,13/04/1985,2008-2008,4,4,65,0,50*,16.25,0,0,-,-,,PAK,W
Shoaib Malik,Shoaib Malik,01/02/1982,2006-2021,123,110,2423,0,75*,31.47,27,0,23.85,7.00,2/7,PAK,W
Sohaib Maqsood,Sohaib Maqsood,15/04/1987,2013-2021,26,22,273,0,37*,13.65,0,0,-,12.00,0/12,PAK,W
Sohail Khan,Sohail Khan,06/03/1984,2008-2017,5,1,1,0,1,0.00,5,0,24.60,8.20,2/13,PAK,W
Sohail Tanvir,Sohail Tanvir,12/12/1984,2007-2017,57,25,196,0,41*,11.53,54,0,26.93,7.19,3/12,PAK,W
Sufiyan Muqeem*,Sufiyan Muqeem,,2023-,10,6,8,0,5,2.00,18,1,10.67,6.06,5/3,PAK,W
Tanvir Ahmed,Tanvir Ahmed,20/12/1978,2010-2010,1,0,0,0,0*,0.00,1,0,13.00,4.33,1/13,PAK,W
Tayyab Tahir*,Tayyab Tahir,26/07/1993,2023-,8,7,123,0,39,20.50,0,0,-,-,,PAK,W
Umar Akmal,Umar Akmal,26/05/1990,2009-2019,84,79,1690,0,94*,26.00,0,0,-,7.67,0/23,PAK,W
Umar Amin,Umar Amin,16/10/1989,2013-2018,14,9,142,0,47*,15.78,0,0,-,-,,PAK,W
Umar Gul,Umar Gul,14/04/1984,2007-2016,60,27,165,0,32*,9.17,85,6,16.98,7.02,5/6,PAK,W
Usama Mir*,Usama Mir,23/12/1995,2024-,5,4,7,0,5*,2.33,5,0,35.00,8.75,2/21,PAK,W
Usman Khan*,Usman Khan,10/05/1995,2024-,19,17,239,0,52*,14.94,0,0,-,-,,PAK,W
Usman Qadir*,Usman Qadir,10/08/1993,2020-,25,9,36,0,18,9.00,31,1,18.48,7.96,4/13,PAK,W
Usman Shinwari,Usman Shinwari,05/01/1994,2013-2019,16,3,2,0,2,0.00,13,0,32.62,8.31,3/31,PAK,W
Wahab Riaz,Wahab Riaz,28/06/1985,2008-2020,36,18,154,0,30,14.00,34,0,28.56,8.21,3/18,PAK,W
Waqas Maqsood,Waqas Maqsood,04/11/1987,2018-2018,1,0,0,0,0*,0.00,2,0,10.50,11.45,2/21,PAK,W
Yasir Arafat,Yasir Arafat,12/03/1982,2007-2012,13,11,92,0,17*,13.14,16,0,19.75,8.03,3/18,PAK,W
Yasir Shah*,Yasir Shah,02/05/1986,2011-2011,2,1,11,0,11,0.00,0,0,-,9.75,0/8,PAK,W
Younis Khan,Younis Khan,29/11/1977,2006-2010,25,23,442,0,51*,22.10,3,0,6.00,4.91,3/18,PAK,W
Zahid Mahmood*,Zahid Mahmood,20/03/1988,2021-2021,1,0,0,0,0*,0.00,3,0,13.33,10.00,3/40,PAK,W
Zaman Khan*,Zaman Khan,10/09/2001,2023-,10,2,8,0,8,0.00,7,0,33.71,7.49,1/4,PAK,W
Zulfiqar Babar,Zulfiqar Babar,10/12/1978,2013-2014,7,3,27,0,13,0.00,12,0,15.42,7.12,3/23,PAK,W
Zulqarnain Haider,Zulqarnain Haider,03/04/1986,2007-2010,3,3,23,0,17*,7.67,0,0,-,-,,PAK,W
Total Players = 121,,,,,,,,,,,,,,,PAK,W
K J Abbott,Kyle Abbott,18/06/1987,2013-2016,21,6,23,0,9,11.50,26,0,22.27,7.97,3/20,SAF,W
Y A Abdulla,Yusuf Abdulla,17/01/1983,2009-2009,2,0,0,0,0*,0.00,2,0,22.00,6.29,1/16,SAF,W
H M Amla,Hashim Amla,31/03/1983,2009-2018,41,41,1158,0,97,32.17,0,0,-,-,,SAF,W
O E G Baartman*,Ottneil Baartman,18/03/1993,2024-,12,2,1,0,1*,0.50,17,1,19.24,7.43,4/11,SAF,W
T Bavuma*,Temba Bavuma,17/05/1990,2019-,36,35,670,0,72*,21.61,0,0,-,-,,SAF,W
F Behardien,Farhaan Behardien,09/10/1983,2012-2018,38,30,518,0,64,32.38,3,0,9.00,5.40,2/15,SAF,W
P J V Biljon,Pite van Biljon,15/04/1986,2020-2021,10,8,125,0,42*,20.83,0,0,-,-,,SAF,W
G H Bodi,Gulam Bodi,04/01/1979,2007-2007,1,1,8,0,8*,8.00,0,0,-,-,,SAF,W
N Boje,Nico Boje,20/03/1973,2005-2005,1,0,0,0,0*,0.00,1,0,27.00,6.75,1/27,SAF,W
L L Bosman,Loots Bosman,14/04/1977,2006-2010,14,14,323,0,94*,24.85,0,0,-,-,,SAF,W
J Botha,Johan Botha,02/05/1982,2006-2012,40,20,201,0,34*,18.27,37,0,22.24,6.38,3/16,SAF,W
M V Boucher,Mark Boucher,03/12/1976,2005-2010,25,21,268,0,36,17.87,0,0,-,-,,SAF,W
M P Breetzke*,Matthew Breetzke,03/11/1998,2023-,10,10,151,0,51*,16.78,0,0,-,-,,SAF,W
D Brevis*,Dewald Brevis,29/04/2003,2023-,2,2,5,0,5*,2.50,0,0,-,-,,SAF,W
N Burger*,Nandre Burger,11/08/1995,2023-,2,1,1,0,1*,1.00,1,0,86.00,12.29,1/39,SAF,W
G L Cloete,Gihahn Cloete,04/10/1992,2018-2019,2,2,15,0,13*,7.50,0,0,-,-,,SAF,W
G Coetzee*,Gerald Coetzee,02/10/2000,2023-,10,9,81,0,23*,11.57,12,0,30.25,10.57,3/32,SAF,W
C J Dala*,Junior Dala,29/12/1989,2018-2021,10,4,19,0,12,19.00,13,0,23.62,9.59,3/35,SAF,W
H Davids,Henry Davids,19/01/1980,2012-2013,9,9,161,0,68*,17.89,1,0,13.00,6.50,1/6,SAF,W
Dayyaan Galiem*,Dayyaan Galiem,02/01/1997,2024-,1,0,0,0,0*,0.00,2,0,10.50,5.25,2/21,SAF,W
T B de Bruyn*,Theunis de Bruyn,08/10/1992,2017-2017,2,2,26,0,19*,13.00,0,0,-,-,,SAF,W
Q de Kock*,Quinton de Kock,17/12/1992,2012-,92,91,2584,1,100*,31.51,0,0,-,-,,SAF,W
M de Lange,Marchant de Lange,13/10/1990,2012-2015,6,0,0,0,0*,0.00,7,0,32.57,9.77,2/26,SAF,W
A B de Villiers,AB de Villiers,17/02/1984,2006-2017,78,75,1672,0,79,26.13,0,0,-,-,,SAF,W
H H Dippenaar,Boeta Dippenaar,14/06/1977,2006-2006,1,1,1,0,1*,1.00,0,0,-,-,,SAF,W
F du Plessis,Faf du Plessis,13/07/1984,2012-2020,47,47,1466,1,119*,36.65,0,0,-,2.25,0/0,SAF,W
J-P Duminy,Jean-Paul Duminy,14/04/1984,2007-2019,81,75,1934,0,96,38.68,21,0,28.52,7.76,3/18,SAF,W
D Ferreira*,Donovan Ferreira,21/07/1998,2023-,6,5,79,0,48*,15.80,0,0,-,12.33,0/37,SAF,W
B C Fortuin*,Bjorn Fortuin,21/10/1994,2019-,25,16,76,0,17,8.44,20,0,28.50,7.92,3/16,SAF,W
R Frylinck,Robert Frylinck,27/09/1984,2017-2018,3,0,0,0,0*,0.00,5,0,12.40,6.20,2/20,SAF,W
H H Gibbs,Herschelle Gibbs,23/02/1974,2005-2010,23,23,400,0,90,18.18,0,0,-,-,,SAF,W
A J Hall,Andrew Hall,31/07/1975,2006-2006,2,1,11,0,11*,11.00,3,0,20.00,7.50,3/22,SAF,W
T Henderson,Tyron Henderson,01/08/1974,2006-2006,1,1,0,0,0*,0.00,0,0,-,7.75,0/31,SAF,W
B E Hendricks*,Beuran Hendricks,08/06/1990,2014-2021,19,5,18,0,12,6.00,25,1,25.08,9.20,4/14,SAF,W
R R Hendricks*,Reeza Hendricks,14/08/1989,2014-,78,77,2271,1,117*,30.28,0,0,-,12.00,0/8,SAF,W
Imran Tahir,Imran Tahir,27/03/1979,2013-2019,35,4,19,0,9,19.00,61,4,14.08,6.57,5/23,SAF,W
C A Ingram,Colin Ingram,03/07/1985,2010-2012,9,9,210,0,78*,26.25,0,0,-,-,,SAF,W
M Jansen*,Marco Jansen,01/05/2000,2022-,17,12,166,0,54*,18.44,16,0,31.63,8.14,3/16,SAF,W
C Jonker,Christiaan Jonker,24/09/1986,2018-2018,2,2,57,0,49*,28.50,0,0,-,-,,SAF,W
J H Kallis,Jacques Kallis,16/10/1975,2005-2012,25,23,666,0,73*,35.05,12,1,27.75,7.24,4/15,SAF,W
J M Kemp,Justin Kemp,02/10/1977,2005-2007,8,7,203,0,89,50.75,0,0,-,5.00,0/5,SAF,W
H Klaasen*,Heinrich Klaasen,30/07/1991,2018-,58,53,1000,0,81*,23.26,0,0,-,14.00,0/14,SAF,W
R K Kleinveldt,Rory Kleinveldt,15/03/1983,2008-2013,6,3,25,0,22*,25.00,9,0,19.22,8.51,3/18,SAF,W
G J Kruger,Garnett Kruger,05/01/1977,2006-2006,1,1,3,0,3*,3.00,0,0,-,7.25,0/29,SAF,W
P E Kruger*,Patrick Kruger,03/02/1995,2024-,7,5,72,0,44*,18.00,8,1,22.38,9.26,4/27,SAF,W
H G Kuhn,Heino Kuhn,01/04/1984,2009-2017,7,6,49,0,29*,12.25,0,0,-,-,,SAF,W
C K Langeveldt,Charl Langeveldt,17/12/1974,2005-2010,9,3,4,0,2,4.00,17,1,14.18,7.30,4/19,SAF,W
E Leie,Eddie Leie,16/11/1986,2015-2015,2,0,0,0,0*,0.00,4,0,12.00,8.00,3/16,SAF,W
R E Levi,Richard Levi,14/01/1988,2012-2012,13,13,236,1,117,21.45,0,0,-,-,,SAF,W
G F Linde*,George Linde,04/12/1991,2020-,16,12,159,0,48*,14.45,20,1,19.45,6.95,4/21,SAF,W
J Louw,Johann Louw,12/04/1979,2008-2009,2,1,1,0,1,0.00,2,0,27.00,7.71,2/36,SAF,W
W J Lubbe,Wihan Lubbe,22/11/1992,2021-2021,2,2,16,0,12*,8.00,0,0,-,-,,SAF,W
S S B Magala*,Sisanda Magala,07/01/1991,2021-,6,3,34,0,18,34.00,6,0,37.67,11.30,3/21,SAF,W
K A Maharaj*,Keshav Maharaj,07/02/1990,2021-,39,15,103,0,41*,11.44,38,0,25.84,7.34,3/27,SAF,W
J N Malan*,Janneman Malan,18/04/1996,2019-2021,11,11,241,0,55*,21.91,0,0,-,-,,SAF,W
K T Maphaka*,Kwena Maphaka,08/04/2006,2024-,5,3,16,0,12,0.00,3,0,56.00,9.98,2/39,SAF,W
A K Markram*,Aiden Markram,04/10/1994,2019-,57,53,1367,0,70*,30.38,13,0,37.46,8.54,3/21,SAF,W
N D McKenzie,Neil McKenzie,24/11/1975,2006-2009,2,1,7,0,7,0.00,0,0,-,-,,SAF,W
R McLaren,Ryan McLaren,09/02/1983,2009-2014,12,4,9,0,6,9.00,17,1,19.53,7.57,5/19,SAF,W
D A Miller*,David Miller,10/06/1989,2010-,127,112,2550,2,106,33.55,0,0,-,-,,SAF,W
J A Morkel,Albie Morkel,10/06/1981,2005-2015,50,38,572,0,43*,21.19,26,0,33.23,8.01,3/12,SAF,W
M Morkel,Morne Morkel,06/10/1984,2007-2017,41,7,21,0,8,10.50,46,2,23.85,7.48,4/17,SAF,W
C H Morris,Chris Morris,30/04/1987,2012-2019,23,13,133,0,55,14.78,34,1,20.50,8.40,4/27,SAF,W
M Mosehle,Mangaliso Mosehle,24/04/1990,2017-2017,7,6,105,0,36*,21.00,0,0,-,-,,SAF,W
P W A Mulder*,Wiaan Mulder,19/02/1998,2021-,11,8,105,0,36*,17.50,8,0,24.38,9.75,2/10,SAF,W
A Nel,Andre Nel,15/07/1977,2005-2007,2,1,0,0,0,0.00,2,0,21.00,5.25,2/19,SAF,W
L Ngidi*,Lungi Ngidi,29/03/1996,2017-,43,13,41,0,13,8.20,63,3,20.94,9.23,5/39,SAF,W
A Nortje*,Anrich Nortje,16/11/1993,2019-,42,12,17,0,4,2.83,53,3,19.17,7.01,4/7,SAF,W
M Ntini,Makhaya Ntini,06/07/1977,2005-2011,10,4,10,0,5*,5.00,6,0,49.67,9.31,2/22,SAF,W
J L Ontong,Justin Ontong,04/01/1980,2008-2015,14,10,158,0,48*,15.80,1,0,83.00,13.83,1/25,SAF,W
W D Parnell*,Wayne Parnell,30/07/1989,2009-,56,23,174,0,29,17.40,59,2,25.66,8.30,5/30,SAF,W
D Paterson*,Dane Paterson,04/04/1989,2017-2018,8,2,5,0,4,5.00,9,1,29.44,8.88,4/32,SAF,W
N Peter*,Nqabayomzi Peter,09/12/2001,2024-,8,4,22,0,10,11.00,6,0,36.67,9.17,2/32,SAF,W
A N Petersen,Alviro Petersen,25/11/1980,2010-2010,2,2,14,0,8*,7.00,0,0,-,-,,SAF,W
R J Peterson,Robin Peterson,04/08/1979,2006-2014,21,12,124,0,34*,15.50,24,0,18.79,7.54,3/28,SAF,W
A M Phangiso,Aaron Phangiso,21/01/1984,2012-2018,16,3,19,0,13*,6.33,20,0,22.15,7.77,3/25,SAF,W
A L Phehlukwayo*,Andile Phehlukwayo,03/03/1996,2017-,42,25,166,0,27,9.22,50,1,22.24,8.92,4/24,SAF,W
V D Philander,Vernon Philander,24/06/1985,2007-2007,7,4,14,0,6*,3.50,4,0,28.50,8.24,2/23,SAF,W
S M Pollock,Shaun Pollock,16/07/1973,2005-2008,12,9,86,0,36,12.29,15,0,20.60,7.63,3/28,SAF,W
D Pretorius*,Dwaine Pretorius,29/03/1989,2017-,30,17,261,0,77,21.75,35,1,19.89,8.29,5/17,SAF,W
A G Prince,Ashwell Prince,28/05/1977,2005-2005,1,1,5,0,5*,5.00,0,0,-,-,,SAF,W
S Qeshile,Sinethemba Qeshile,10/02/1999,2019-2019,2,0,0,0,0*,0.00,0,0,-,-,,SAF,W
K Rabada*,Kagiso Rabada,25/05/1995,2014-,65,24,156,0,22*,17.33,71,0,27.15,8.30,3/18,SAF,W
R D Rickelton*,Ryan Rickelton,11/07/1996,2024-,13,13,263,0,76*,20.23,0,0,-,-,,SAF,W
R R Rossouw*,Rilee Rossouw,09/10/1989,2014-,29,27,767,2,109*,34.86,0,0,-,-,,SAF,W
J A Rudolph,Jacques Rudolph,04/05/1981,2006-2006,1,1,6,0,6,0.00,0,0,-,-,,SAF,W
T Shamsi*,Tabraiz Shamsi,18/02/1990,2017-,70,14,10,0,4,2.00,89,4,20.90,7.40,5/24,SAF,W
A Simelane*,Andile Simelane,03/06/2003,2024-,5,5,21,0,7*,5.25,4,0,43.00,11.47,2/34,SAF,W
L Sipamla,Lutho Sipamla,12/05/1998,2019-2024,11,3,11,0,8,5.50,6,0,61.33,10.42,2/22,SAF,W
G C Smith,Graeme Smith,01/02/1981,2005-2011,33,33,982,0,89,31.68,0,0,-,14.25,0/16,SAF,W
J F Smith*,Jason Smith,11/10/1994,2024-,1,1,6,0,6,0.00,0,0,-,-,,SAF,W
J T Smuts,JJ Smuts,21/09/1988,2017-2021,13,13,174,0,45*,13.38,1,0,178.00,7.85,1/19,SAF,W
G J Snyman,Jacques Snyman,10/05/1994,2021-2021,1,1,2,0,2*,2.00,0,0,-,12.00,0/12,SAF,W
D W Steyn,Dale Steyn,27/06/1983,2007-2020,47,12,21,0,5,3.50,64,2,18.36,6.95,4/9,SAF,W
T Stubbs*,Tristan Stubbs,14/08/2000,2022-,35,29,670,0,76*,29.13,0,0,-,20.50,0/20,SAF,W
G A Stuurman,Glenton Stuurman,10/08/1992,2021-2021,1,0,0,0,0*,0.00,0,0,-,14.00,0/28,SAF,W
R Telemachus,Roger Telemachus,27/03/1973,2006-2007,3,1,5,0,5,0.00,2,0,45.00,7.50,1/22,SAF,W
J Theron*,Rusty Theron,24/07/1985,2010-,9,3,31,0,30,0.00,12,1,21.75,8.07,4/27,SAF,W
A C Thomas,Alfonso Thomas,09/02/1977,2007-2007,1,0,0,0,0*,0.00,3,0,8.33,6.25,3/25,SAF,W
L L Tsotsobe,Lonwabo Tsotsobe,07/03/1984,2009-2014,23,3,2,0,1,2.00,18,0,30.06,6.94,3/16,SAF,W
H E van der Dussen*,Rassie van der Dussen,07/02/1989,2018-,50,46,1257,0,94,33.97,0,0,-,-,,SAF,W
R E van der Merwe*,Roelof van der Merwe,31/12/1984,2009-,13,6,57,0,48*,19.00,14,0,21.79,6.93,2/14,SAF,W
J J van der Wath,Johannes van der Wath,10/10/1978,2006-2007,8,4,46,0,21*,15.33,8,0,28.88,7.45,2/31,SAF,W
V B van Jaarsveld,Vaughn van Jaarsveld,02/02/1985,2009-2009,3,3,15,0,12*,5.00,0,0,-,-,,SAF,W
M N van Wyk,Morne van Wyk,20/03/1979,2007-2015,8,7,225,1,114,37.50,0,0,-,-,,SAF,W
D J Vilas,Dane Vilas,10/06/1985,2012-2012,1,0,0,0,0*,0.00,0,0,-,-,,SAF,W
D Wiese*,David Wiese,18/05/1985,2013-,20,11,92,0,28*,13.14,24,1,20.71,7.61,5/23,SAF,W
L B Williams*,Lizaad Williams,01/10/1993,2021-,15,7,6,0,2,1.50,20,0,24.55,9.50,3/35,SAF,W
M Zondeki,Monde Zondeki,25/07/1982,2006-2006,1,1,0,0,0*,0.00,1,0,41.00,13.67,1/41,SAF,W
Total Players = 109,,,,,,,,,,,,,,,SAF,W
F A Allen*,Fabian Allen,07/05/1995,2018-,39,27,272,0,34*,15.11,24,0,30.83,7.56,2/18,WIN,W
A Athanaze*,Alick Athanaze,07/12/1998,2024-,4,4,75,0,40*,25.00,0,0,-,-,,WIN,W
S Badree,Samuel Badree,09/03/1981,2012-2018,50,15,43,0,14,7.17,54,1,20.76,6.09,4/15,WIN,W
L S Baker,Lionel Baker,06/09/1984,2008-2009,3,0,0,0,0*,0.00,2,0,29.00,7.25,1/12,WIN,W
A B Barath,Adrian Barath,14/04/1990,2010-2011,2,2,23,0,15*,11.50,0,0,-,-,,WIN,W
C D Barnwell,Christopher Barnwell,06/01/1987,2011-2013,6,6,78,0,34,19.50,1,0,51.00,8.50,1/24,WIN,W
M C Bascombe,Miles Bascombe,12/01/1986,2011-2011,1,1,3,0,3*,3.00,0,0,-,-,,WIN,W
C S Baugh,Carlton Baugh,23/06/1982,2008-2012,3,3,10,0,7*,3.33,0,0,-,-,,WIN,W
S J Benn,Sulieman Benn,22/07/1981,2008-2016,24,7,37,0,13,12.33,18,1,33.67,7.21,4/6,WIN,W
D E Bernard,David Bernard,19/07/1981,2009-2009,1,1,1,0,1,0.00,0,0,-,4.25,0/17,WIN,W
T L Best,Tino Best,26/08/1981,2013-2014,6,1,17,0,17,0.00,6,0,25.67,7.70,3/18,WIN,W
D Bishoo,Devendra Bishoo,06/11/1985,2011-2019,7,4,17,0,8*,8.50,7,1,19.57,6.79,4/17,WIN,W
N E Bonner*,Nkruma Bonner,23/01/1989,2011-2012,2,2,27,0,24*,13.50,0,0,-,9.00,0/18,WIN,W
I D R Bradshaw,Ian Bradshaw,09/07/1974,2006-2006,1,1,0,0,0,0.00,0,0,-,5.50,0/22,WIN,W
C R Brathwaite,Carlos Brathwaite,18/07/1988,2011-2019,41,27,310,0,37,14.76,31,0,32.68,8.57,3/20,WIN,W
D J Bravo,Dwayne Bravo,07/10/1983,2006-2021,91,74,1255,0,66,22.02,78,3,26.10,8.12,4/19,WIN,W
D M Bravo,Darren Bravo,06/02/1989,2010-2022,26,22,405,0,43,21.32,0,0,-,-,,WIN,W
S S J Brooks*,Shamarh Brooks,01/10/1988,2021-,13,12,218,0,56,19.82,0,0,-,-,,WIN,W
D C Butler,Deighton Butler,14/07/1974,2006-2006,1,0,0,0,0*,0.00,0,0,-,7.33,0/22,WIN,W
J D Campbell*,John Campbell,21/09/1993,2019-2019,2,2,11,0,11*,5.50,0,0,-,1.00,0/1,WIN,W
Y Cariah*,Yannic Cariah,22/06/1992,2022-,2,2,3,0,2,0.00,1,0,39.00,5.57,1/15,WIN,W
S Chanderpaul,Shivnarine Chanderpaul,16/08/1974,2006-2010,22,22,343,0,41*,20.18,0,0,-,-,,WIN,W
J Charles*,Johnson Charles,14/01/1989,2011-,60,59,1359,1,118*,23.03,0,0,-,-,,WIN,W
R L Chase*,Roston Chase,22/03/1992,2021-,32,24,410,0,67,22.78,22,0,26.23,6.76,3/12,WIN,W
D O Christian,Derwin Christian,09/05/1983,2011-2011,2,1,0,0,0*,0.00,0,0,-,-,,WIN,W
S S Cottrell*,Sheldon Cottrell,19/08/1989,2014-,45,10,18,0,4,4.50,52,1,23.92,8.13,4/28,WIN,W
N Deonarine,Narsingh Deonarine,08/08/1983,2010-2013,8,7,55,0,36,11.00,0,0,-,9.67,0/15,WIN,W
